BATT_VFilt,BATT_CFilt,BATT_Discharged,BATT_Remaining,BATT_RemainingV,BATT_Warning
25.26666259765625,0.5453949570655823,57.43254089355469,0.9942567348480225,1.0,0
25.275693893432617,0.5864744186401367,57.599735260009766,0.9942400455474854,1.0,0
25.303977966308594,0.6204308271408081,57.777381896972656,0.9942222833633423,1.0,0
25.296964645385742,0.6154949069023132,57.94667434692383,0.9942053556442261,1.0,0
25.282062530517578,0.592529296875,58.10626983642578,0.9941893815994263,1.0,0
25.265913009643555,0.5325524210929871,58.23981475830078,0.9941760301589966,1.0,0
25.25809669494629,0.5309885144233704,58.38506317138672,0.9941614866256714,1.0,0
25.264049530029297,0.5230026841163635,58.52899932861328,0.9941471219062805,1.0,0
25.264719009399414,0.5297267436981201,58.676902770996094,0.9941322803497314,1.0,0
25.288227081298828,0.584886908531189,58.848670959472656,0.9941151142120361,1.0,0
25.29574966430664,0.6130992770195007,59.02354049682617,0.9940976500511169,1.0,0
25.291650772094727,0.5967543721199036,59.18313980102539,0.9940816760063171,1.0,0
25.28087615966797,0.5681455731391907,59.332122802734375,0.9940667748451233,1.0,0
25.271520614624023,0.5434336066246033,59.475521087646484,0.9940524697303772,1.0,0
25.277135848999023,0.5478203296661377,59.625484466552734,0.9940374493598938,1.0,0
25.273069381713867,0.5667828321456909,59.78413772583008,0.9940215945243835,1.0,0
25.291414260864258,0.6037614941596985,59.95501708984375,0.994004487991333,1.0,0
25.30082893371582,0.6298372149467468,60.140098571777344,0.9939860105514526,1.0,0
25.298730850219727,0.6104950904846191,60.30582809448242,0.9939694404602051,1.0,0
25.277509689331055,0.5828969478607178,60.46117401123047,0.9939538836479187,1.0,0
25.267976760864258,0.5462990403175354,60.60561752319336,0.9939394593238831,1.0,0
25.265485763549805,0.5406103134155273,60.75389862060547,0.993924617767334,1.0,0
25.268125534057617,0.5390421152114868,60.900997161865234,0.9939098954200745,1.0,0
25.29047393798828,0.5806061625480652,61.067623138427734,0.9938932657241821,1.0,0
25.30971336364746,0.6423577070236206,61.25852966308594,0.9938741326332092,1.0,0
25.298694610595703,0.6282721161842346,61.431129455566406,0.9938569068908691,1.0,0
25.284568786621094,0.580158531665802,61.577327728271484,0.9938422441482544,1.0,0
25.27754020690918,0.5553609132766724,61.727073669433594,0.9938272833824158,1.0,0
25.26677894592285,0.5368430614471436,61.8723030090332,0.9938127994537354,1.0,0
25.26671028137207,0.5482523441314697,62.02293014526367,0.9937977194786072,1.0,0
25.27841567993164,0.5637848973274231,62.17780303955078,0.9937822222709656,1.0,0
25.294809341430664,0.6547099947929382,62.37480545043945,0.9937624931335449,1.0,0
25.29388999938965,0.7099837064743042,62.58165740966797,0.9937418103218079,1.0,0
25.280725479125977,0.6736589074134827,62.76128005981445,0.9937238693237305,1.0,0
25.271787643432617,0.6588985323905945,62.942840576171875,0.993705689907074,1.0,0
25.266632080078125,0.6525181531906128,63.122093200683594,0.9936878085136414,1.0,0
25.271175384521484,0.6487308740615845,63.30124282836914,0.993669867515564,1.0,0
25.27581214904785,0.6691121459007263,63.490753173828125,0.9936509132385254,1.0,0
25.295795440673828,0.7451590299606323,63.71326446533203,0.9936286807060242,1.0,0
