ARSP_RollRateSP,ARSP_PitchRateSP,ARSP_YawRateSP
-0.3440065383911133,-0.3170453906059265,0.001725456677377224
-0.3440065383911133,-0.3170453906059265,0.001725456677377224
-0.34380558133125305,-0.317035049200058,0.001786868553608656
-0.34360969066619873,-0.31700897216796875,0.0017581908032298088
-0.3434430658817291,-0.31703704595565796,0.0017350228736177087
-0.3433113992214203,-0.31714606285095215,0.0017581708962097764
-0.3432590961456299,-0.31720221042633057,0.0017261819448322058
-0.34318119287490845,-0.31719040870666504,0.0017516475636512041
-0.34314411878585815,-0.3171825408935547,0.0017753503052517772
-0.3431466817855835,-0.317162424325943,0.0017570732161402702
-0.3431095480918884,-0.3171825408935547,0.0017800224013626575
-0.34305456280708313,-0.3172035217285156,0.0017635386902838945
-0.3431188464164734,-0.31718698143959045,0.0017609468195587397
-0.3432762920856476,-0.32571783661842346,0.0018244956154376268
-0.34328046441078186,-0.3256748914718628,0.0018017631955444813
-0.3433659076690674,-0.3256175220012665,0.0018129947129637003
-0.3434176743030548,-0.32566413283348083,0.0017945696599781513
-0.3434497117996216,-0.316986620426178,0.0017677751602604985
-0.34344494342803955,-0.3168887495994568,0.0017780771013349295
-0.3435582220554352,-0.31691616773605347,0.0017540343105793
-0.3436141610145569,-0.31693780422210693,0.001776708522811532
-0.34368228912353516,-0.3169139623641968,0.0017495823558419943
-0.3435783386230469,-0.3169102668762207,0.0017952886410057545
-0.3433343470096588,-0.31691116094589233,0.0017674928531050682
-0.3433195948600769,-0.31686529517173767,0.001707248855382204
-0.34322798252105713,-0.3169845640659332,0.0017349523259326816
-0.3432402014732361,-0.32561278343200684,0.001817018142901361
-0.3431021571159363,-0.32561925053596497,0.0017735962755978107
-0.3429301679134369,-0.3168841302394867,0.0017122500576078892
-0.34281179308891296,-0.3168613910675049,0.0016550906002521515
-0.3426816165447235,-0.3168220818042755,0.001748606446199119
-0.3426816165447235,-0.3168220818042755,0.001748606446199119
-0.3425958454608917,-0.31680697202682495,0.0017546075396239758
-0.3424362242221832,-0.3167693614959717,0.0017334751319140196
-0.3249906003475189,-0.31681472063064575,0.0019931106362491846
-0.3248057961463928,-0.3169463574886322,0.001930807251483202
-0.34195396304130554,-0.31699228286743164,0.0017074369825422764
-0.34185564517974854,-0.3169872462749481,0.0017303151544183493
